DATABASE_ID,NAME,SMILES,logP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methy,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophen,fr_unbrch_alkane,fr_urea,MW,MR,HBA,HBD,RotBonds,AromRings,AliphRings,PSA,C,Cl,F,Br,I
ENV8797,"3-Thiophenecarboxamide,N-ethyl-",CCNC(=O)c1ccsc1,1.18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155.222,42.326200000000014,2,1,2,1,0,29.1,7,0,0,0,0
ENV9084,m-Fluorophenylhippurate,O=C(CNC(=O)c1ccccc1)Oc1cccc(F)c1,2.58,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.263,70.81020000000002,3,1,4,2,0,55.400000000000006,15,0,1,0,0
ENV3848,N-ME-N-NITROSO-1-NAPHTHYLCARBAMAT,CN(N=O)C(=O)Oc1cccc2ccccc12,2.85,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.223,63.53000000000003,4,0,2,2,0,58.97,12,0,0,0,0
ENV5008,Triazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,2.42,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.2170000000001,91.90100000000002,4,0,1,3,1,43.07,17,2,0,0,0
ENV10137,BENZOTRIAZINE14DINOXIDE3AMINO67DIMETHYL,Cc1cc2c(cc1C)[n+]([O-])c(N)n[n+]2[O-],0.56,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.205,53.54940000000001,4,1,0,2,0,92.79,9,0,0,0,0
ENV3343,"2-PROPEN-1-ONE, 1,3-BIS(2-FURANYL)-",O=C(C=Cc1ccco1)c1ccco1,2.34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.182,50.78050000000002,3,0,3,2,0,43.35,11,0,0,0,0
ENV9612,DIOXOLANE24NITROPHENYL2124TRIAZOL1YLMETHYL4ETHYL,CCC1COC(Cn2cncn2)(c2ccc([N+](=O)[O-])cc2)O1,1.52,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.30600000000004,75.91240000000003,7,0,5,2,1,92.31,14,0,0,0,0
ENV4443,"PYRAZOL-3-ONE,2(4,6-ME4PYRIMID)5ME",Cc1cc(-n2[nH]c(C)cc2=O)nc(C)n1,0.89,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.233,56.19070000000002,4,1,1,2,0,63.57,10,0,0,0,0
ENV5760,"PROPANAMIDE, 2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TR",CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.213,63.02590000000001,4,2,3,1,0,92.47,11,0,3,0,0
ENV13896,"1,2,3-TriMeOPh fused-ring derivative",CCOC(=O)NC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,2.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.4690000000002,115.57570000000008,7,1,6,2,1,92.32000000000002,23,0,0,0,0
ENV2381,"DIAZINON, O-ANALOG",CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,2.07,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.28400000000005,72.34450000000004,6,0,7,1,0,70.54,12,0,0,0,0
ENV6478,"PHENYLACETIC ACID,5-HYDROXY-2-(2',6'-DICHLORO)AN",O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,3.94,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.15200000000004,79.19130000000001,3,3,4,2,0,69.56,14,2,0,0,0
ENV232,Retinol,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,5.68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.45900000000006,93.21180000000004,1,1,5,0,1,20.23,20,0,0,0,0
ENV4595,N-NITROSO-OCTAMETHYLENEIMINE,O=NN1CCCCCCCC1,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.22899999999998,45.07000000000002,2,0,1,0,1,32.67,8,0,0,0,0
ENV5188,6-NH2-5-(N-METHYLFORMYLAMINO)-1-METHYLURACIL,CN(C=O)c1c(N)n(C)c(=O)[nH]c1=O,-1.3,0,0,0,1,0,2,1,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.182,51.1831,5,2,2,1,0,101.19,7,0,0,0,0
ENV6228,"METHANONE, (4-CHLOROPHENYL)(5-FLUORO-2-HYDROXYPH",O=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,4.05,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.656,62.94930000000002,2,1,2,2,0,37.3,13,1,1,0,0
ENV8621,"2-Chloro-4-nitrophenylthio-acetic acid, methyl e",COC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,2.26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,261.686,60.84640000000002,5,0,4,1,0,69.44,9,1,0,0,0
ENV7884,1-ACETYL-4-(3-CL PHENYL) SEMICARBAZIDE,CC(=O)NNC(=O)Nc1cccc(Cl)c1,1.33,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,227.651,57.42310000000001,2,3,1,1,0,70.23,9,1,0,0,0
DB00953,Rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,1.4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.352,79.68070000000003,4,1,5,3,0,49.74,15,0,0,0,0
ENV11172,TYR-PRO,NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)O,-2.03,1,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.30799999999994,72.15700000000004,4,3,4,1,1,103.86,14,0,0,0,0
ENV4925,"3-Buten-2-one,4-(3-bromophenyl)-",CC(=O)C=Cc1cccc(Br)c1,3.02,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.085,53.85700000000002,1,0,2,1,0,17.07,10,0,0,1,0
ENV14058,BENZYL PYRETHRATE,COC(=O)C(C)=CC1C(C(=O)OCc2ccccc2)C1(C)C,4.4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.37000000000006,82.77200000000005,4,0,5,1,1,52.60000000000001,18,0,0,0,0
ENV8664,"1,2,4-TRIAZIN-5(4H)-ONE, 4-AMINO-3-(METHYLTHIO)-",CSc1nnc(C2CCOCC2)c(=O)n1N,1.07,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242.30399999999997,61.01740000000002,7,1,2,1,1,83.03,9,0,0,0,0
ENV11685,HALOTHANE,FC(F)(F)C(Cl)Br,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.381,24.623,0,0,0,0,0,0.0,2,1,3,1,0
ENV10706,PROMAZINE-N-OXIDE,C[N+](C)([O-])CCCN1c2ccccc2Sc2ccccc21,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300.4270000000001,88.97240000000005,3,0,4,2,1,26.3,17,0,0,0,0
DB00963,Bromfenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,3.4,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.169,79.76870000000002,3,2,4,2,0,80.39,15,0,0,1,0
ENV13612,"Pyrrolidine, 1-[(benzoyloxy)acetyl)]-",O=C(OCC(=O)N1CCCC1)c1ccccc1,1.44,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.2669999999999,62.53850000000003,3,0,3,1,1,46.61000000000001,13,0,0,0,0
ENV5883,"1,3,7-TRICHLORONAPHTHALENE",Clc1cc(Cl)c2cc(Cl)ccc2c1,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.509,58.978000000000016,0,0,0,2,0,0.0,10,3,0,0,0
ENV1747,FLUOROMETHYL SULFONE,CS(=O)(=O)F,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.098,15.951800000000002,2,0,0,0,0,34.14,1,0,1,0,0
ENV7292,6-METHYLSULFONYLQUINOLINE,CS(=O)(=O)c1ccc2ncccc2c1,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,207.254,54.85280000000003,3,0,1,2,0,47.03,10,0,0,0,0
ENV4899,"CYCLOPROPANECARBOXYLIC ACID, 3-(3-METHOXY-2-METH",COC(=O)C(C)=CC1C(C(=O)OC)C1(C)C,2.67,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.272,58.55000000000003,4,0,3,0,1,52.60000000000001,12,0,0,0,0
ENV2393,"SILANE, BUTYL-DIMETHYL",CCCC[SiH](C)C,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.28,38.592000000000006,0,0,3,0,0,0.0,6,0,0,0,0
ENV12455,"2-IMIDAZOLIDINIMINE, N-(2-CHLORO-3-METHYLPHENYL)",Cc1cccc(N=C2NCCN2)c1Cl,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.67999999999995,59.28940000000003,1,2,1,1,1,36.42,10,1,0,0,0
ENV3837,"2,4-PYRIMIDINEDIAMINE, 5-[(2,3,4-TRIMETHOXYPHENY",COc1ccc(Cc2cnc(N)nc2N)c(OC)c1OC,1.52,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.323,79.76080000000005,7,2,5,2,0,105.51,14,0,0,0,0
ENV9221,"Propanoic acid, 2-(6-acetyl-2-naphthalenyl)-, (a",CC(=O)c1ccc2cc(C(C)C(=O)OCC(N)=O)ccc2c1,2.06,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,299.326,82.52090000000003,4,1,5,2,0,86.46000000000001,17,0,0,0,0
ENV10078,Fused-ring peroxide derivative,CC1CCC2C(C)COC3OC4(C)CCC1C32OO4,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.35299999999995,67.90700000000005,4,0,0,0,5,36.92,15,0,0,0,0
ENV8610,"BENZENEACETIC ACID, 3-CHLORO-4-(4,5-DIMETHYL-2-T",Cc1nc(-c2ccc(C(C)C(=O)O)cc2Cl)sc1C,3.94,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,295.79100000000005,78.08480000000003,3,1,3,2,0,50.19,14,1,0,0,0
ENV8818,"3-FURANCARBOXYLIC ACID, PROPYL ESTER",CCCOC(=O)c1ccoc1,2.36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.165,39.281500000000015,3,0,3,1,0,39.44,8,0,0,0,0
ENV7862,"5,8-METHANO-5H-BENZOCYCLOHEPTEN-10-AMINE, 6,7,8,",NC1C2CCC1c1cccc(C(F)(F)F)c1C2,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.256,58.58840000000003,1,1,0,1,2,26.02,13,0,3,0,0
ENV10009,"N,N-DiMe-(3-NO2-Ph)carbamate",CN(C)C(=O)Oc1cccc([N+](=O)[O-])c1,1.56,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.189,52.807400000000015,4,0,2,1,0,72.68,9,0,0,0,0
ENV13252,1-(5-NO2-2-furyl)-2-(CONH-s-Bu)ethylene,CCC(C)NC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.243,62.292100000000026,4,1,5,1,0,85.38,11,0,0,0,0
ENV10232,TERPENE-3197-11,CC(=O)OC(C)(C)C1CCC2(C)CCCC(=O)C2C1,3.2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.381,73.64100000000005,3,0,2,0,2,43.370000000000005,16,0,0,0,0
ENV8391,"OXAZOLO[4,5-C]PYRIDINE, 2-(2,4-DIMETHOXYPHENYL)-",COc1ccc(-c2nc3cnccc3o2)c(OC)c1,2.42,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,256.261,70.34400000000002,5,0,3,3,0,57.38,14,0,0,0,0
ENV6065,2-NITROISONIAZID,NNC(=O)c1ccnc([N+](=O)[O-])c1,-0.76,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,182.139,42.545,5,2,2,1,0,111.15,6,0,0,0,0
ENV2522,9-ANTHRACENECARBONITRILE,N#Cc1c2ccccc2cc2ccccc12,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.244,66.16900000000004,1,0,0,3,0,23.79,15,0,0,0,0
ENV3626,"PYRAZINECARBOXAMIDE, 6-METHYL-",Cc1cncc(C(N)=O)n1,-0.13,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137.142,35.28689999999999,3,1,1,1,0,68.87,6,0,0,0,0
ENV4065,3-PYRIDYLETHYL-2-N-PIPERIDINE,c1cncc(CCN2CCCCC2)c1,1.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190.29,58.23200000000004,2,0,3,1,1,16.130000000000003,12,0,0,0,0
ENV3341,N-ME-3-BUTOXYPHENYLCARBAMATE,CCCCOc1cccc(OC(=O)NC)c1,2.96,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,223.272,61.92870000000004,3,1,5,1,0,47.56,12,0,0,0,0
ENV9444,"Phosphoric triamide,N',N-diazirdinyl-N-(m-bromo",O=C(NP(=O)(N1CC1)N1CC1)c1cccc(Br)c1,1.43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.122,72.36070000000002,2,1,4,1,2,52.19,11,0,0,1,0
ENV6824,"3-BUO-5-BR-6-ME-PYRIMIDIN-2,4-DIONE",CCCCOn1c(=O)[nH]c(C)c(Br)c1=O,1.24,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,277.118,60.11470000000002,4,1,4,1,0,64.09,9,0,0,1,0
ENV6683,"BUTANOIC ACID, 2-[[(AMINOCARBONYL)AMINO]CARBONYL",CCC(CC)(C(=O)NC(N)=O)C(=O)OCc1ccccc1,2.74,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,292.33500000000004,76.97910000000003,4,2,6,1,0,98.49,15,0,0,0,0
